arm,block,seed,iteration,evaluations,bestCost,populationSpread,sigma,conditionNumber,distributionExtent
sep-cmaes-single,6,111006,596,610304,1043.0805130004883,,19409390622.605072,9573350.5059962161,0.020461051922782525
sep-cmaes-single,6,111006,621,635904,1042.9460678100586,,26510610352.362148,32853885.526352685,0.019182366781742871
sep-cmaes-single,6,111006,645,660480,1042.8797251383464,,34802767750.195343,35353641.940130949,0.015533683307845001
sep-cmaes-single,6,111006,670,686080,1042.8160374959309,,47320134293.066887,296305049.94573915,0.010770710153368026
sep-cmaes-single,6,111006,695,711680,1042.7970733642578,,60221092537.159615,318968147.44035077,0.0084397184769133687
sep-cmaes-single,6,111006,720,737280,1042.7758776346843,,102540795148.30795,483703514.1562351,0.007369778432848949
sep-cmaes-single,6,111006,745,762880,1042.7758102416992,,166052065293.10971,1147849189.1546609,0.0057880153760857516
sep-cmaes-single,6,111006,769,787456,1042.7758102416992,,174192627931.03415,1092085475.6485324,0.0042914057554458021
sep-cmaes-single,6,111006,794,813056,1042.7758102416992,,215418076784.54654,1495701293.7701545,0.0045051791524100228
sep-cmaes-single,6,111006,819,838656,1042.7758102416992,,232215554796.70099,1320181524.949645,0.0031709050341321926
sep-cmaes-single,6,111006,844,864256,1042.7758102416992,,197234559886.72629,1634974665.2069407,0.0026828612558849382
sep-cmaes-single,6,111006,856,876544,1042.7758102416992,,177374589827.76056,1268474781.2303333,0.0019081335404660589
sep-cmaes-ipop,6,111006,1,1024,12960.520655314127,,0.29101021952156364,7.5795371925517188,0.13903484932761542
sep-cmaes-ipop,6,111006,5,5120,1863.6409454345703,,0.87339236094236739,18.541474177002506,0.59865089342861055
sep-cmaes-ipop,6,111006,10,10240,1763.8818130493164,,1.408534656768988,24.692476195216983,0.69338251547780883
sep-cmaes-ipop,6,111006,20,20480,1713.3114496866863,,2.4995381760558759,6.1223698433512244,0.35849110386894384
sep-cmaes-ipop,6,111006,25,25600,1590.3664538065593,,2.9652720284055141,5.4035827275760155,0.2889673855168306
sep-cmaes-ipop,6,111006,40,40960,1523.1641362508137,,5.1528792606403604,46.541097769694218,0.26848947566845627
sep-cmaes-ipop,6,111006,50,51200,1445.6171824137371,,7.9822711557635966,93.761106143153967,0.26868923156778413
sep-cmaes-ipop,6,111006,75,76800,1377.2927106221516,,13.814957745468435,1982.3464005393002,0.20930211156965056
sep-cmaes-ipop,6,111006,80,81920,1372.3111801147461,,14.974407229538105,2697.8183518885244,0.20295178563852947
sep-cmaes-ipop,6,111006,100,102400,1354.7686780293782,,23.05580814060675,27955.617489428685,0.23051015765852742
sep-cmaes-ipop,6,111006,125,128000,1351.0744145711262,,57.314766802141932,111521.28068287369,0.26076230441660858
sep-cmaes-ipop,6,111006,149,152576,1342.1956329345703,,194.54648025067712,59347.984687980614,0.25490798224017602
sep-cmaes-ipop,6,111006,160,163840,1331.4175567626953,,327.58060215020498,32651.982938243575,0.23693176288788639
sep-cmaes-ipop,6,111006,174,178176,1308.7066853841145,,872.91451403834708,24731.720627557501,0.28511285911919476
sep-cmaes-ipop,6,111006,199,203776,1214.800687154134,,3032.2437115096127,3977.1797848077331,0.25091577286734035
sep-cmaes-ipop,6,111006,224,229376,1145.6866277058919,,9540.8684732311031,8745.5956484991693,0.22948040103569334
sep-cmaes-ipop,6,111006,249,254976,1116.8550516764324,,34473.863618815427,26617.083700327341,0.2329587770484603
sep-cmaes-ipop,6,111006,255,261120,1108.8296559651692,,53029.736300894961,19666.88069333414,0.26279009627628896
sep-cmaes-ipop,6,111006,273,279552,1089.2702051798503,,150317.02078154494,21172.732816047974,0.2563239913681763
sep-cmaes-ipop,6,111006,298,305152,1073.8267135620117,,467704.87994485797,28709.609398475412,0.21926390189098638
sep-cmaes-ipop,6,111006,323,330752,1065.0859985351562,,1776279.2417120079,42708.62686071013,0.23209442588198725
sep-cmaes-ipop,6,111006,348,356352,1060.1918589274089,,7218156.736857879,67145.992289106696,0.24010922344410637
sep-cmaes-ipop,6,111006,373,381952,1055.3146502176921,,25490499.994116209,66453.978984124886,0.24781760604124548
sep-cmaes-ipop,6,111006,397,406528,1053.5529225667317,,55232293.259414703,178528.34697651031,0.20482756048873416
sep-cmaes-ipop,6,111006,422,432128,1049.1799405415852,,205358965.38094574,83469.320308669412,0.16977592983120293
sep-cmaes-ipop,6,111006,447,457728,1045.9018821716309,,676258010.51005805,19529.267750126914,0.080442612178708656
sep-cmaes-ipop,6,111006,472,483328,1044.5810546875,,956523991.29722917,38406.088649227808,0.044993585426706333
sep-cmaes-ipop,6,111006,497,508928,1043.7686246236165,,1908106226.5458546,393789.6263934559,0.041426993559864268
sep-cmaes-ipop,6,111006,521,533504,1043.5030619303386,,3940708026.5819702,461947.34124481509,0.029575195012327339
sep-cmaes-ipop,6,111006,546,559104,1043.3421262105305,,6152275656.0540571,843665.42145046534,0.020038114304093475
sep-cmaes-ipop,6,111006,571,584704,1043.1930720011394,,11481580666.902349,1578880.0888906992,0.021181503457988398
sep-cmaes-ipop,6,111006,596,610304,1043.0805130004883,,19409390622.605072,9573350.5059962161,0.020461051922782525
sep-cmaes-ipop,6,111006,621,635904,1042.9460678100586,,26510610352.362148,32853885.526352685,0.019182366781742871
sep-cmaes-ipop,6,111006,645,660480,1042.8797251383464,,34802767750.195343,35353641.940130949,0.015533683307845001
sep-cmaes-ipop,6,111006,670,686080,1042.8160374959309,,47320134293.066887,296305049.94573915,0.010770710153368026
sep-cmaes-ipop,6,111006,695,711680,1042.7970733642578,,60221092537.159615,318968147.44035077,0.0084397184769133687
sep-cmaes-ipop,6,111006,720,737280,1042.7758776346843,,102540795148.30795,483703514.1562351,0.007369778432848949
sep-cmaes-ipop,6,111006,745,762880,1042.7758102416992,,166052065293.10971,1147849189.1546609,0.0057880153760857516
sep-cmaes-ipop,6,111006,769,787456,1042.7758102416992,,174192627931.03415,1092085475.6485324,0.0042914057554458021
sep-cmaes-ipop,6,111006,794,813056,1042.7758102416992,,215418076784.54654,1495701293.7701545,0.0045051791524100228
sep-cmaes-ipop,6,111006,819,838656,1042.7758102416992,,232215554796.70099,1320181524.949645,0.0031709050341321926
sep-cmaes-ipop,6,111006,844,864256,1042.7758102416992,,197234559886.72629,1634974665.2069407,0.0026828612558849382
sep-cmaes-ipop,6,111006,863,890880,1042.7758102416992,,0.64684558845503726,13.144424800670967,1.2234892816816172
sep-cmaes-ipop,6,111006,875,915456,1042.7758102416992,,0.82645650922096592,20.493840050114265,0.80025983435198622
sep-cmaes-ipop,6,111006,887,940032,1042.7758102416992,,1.0978782444507034,17.357671003002807,0.46913925077392582
sep-cmaes-ipop,6,111006,900,966656,1042.7758102416992,,1.5222376867911851,26.6364131441902,0.33097964899210641
sep-cmaes-ipop,6,111006,912,991232,1042.7758102416992,,2.6169518874332431,119.44680259368285,0.31172181568850155
sep-cmaes-ipop,6,111006,925,1017856,1042.7758102416992,,4.7103034645656283,229.73437020002922,0.30134954328728131
sep-cmaes-ipop,6,111006,937,1042432,1042.7758102416992,,7.1906182651935868,557.81594081216201,0.27181095842442871
sep-cmaes-ipop,6,111006,949,1067008,1042.7758102416992,,11.348733414399174,1212.8360056191282,0.29836970159456006
sep-cmaes-ipop,6,111006,962,1093632,1042.7758102416992,,19.642836113038786,3017.3037912019904,0.26338678223394962
sep-cmaes-ipop,6,111006,974,1118208,1042.7758102416992,,33.349050251049071,10412.08591290497,0.26199546203091384
sep-cmaes-ipop,6,111006,987,1144832,1042.7758102416992,,67.060091118597285,11847.332128793305,0.26364001408996035
sep-cmaes-ipop,6,111006,999,1169408,1042.7758102416992,,124.69578272365683,17895.829842116382,0.26411640949301612
sep-cmaes-ipop,6,111006,1011,1193984,1042.7758102416992,,251.50318255980315,16639.536067086789,0.28151744271622037
sep-cmaes-ipop,6,111006,1024,1220608,1042.7758102416992,,501.19770938021901,8876.4596622869558,0.26786803574219614
sep-cmaes-ipop,6,111006,1036,1245184,1042.7758102416992,,1173.7158946015873,5774.3348762528485,0.28651374592350887
sep-cmaes-ipop,6,111006,1049,1271808,1042.7758102416992,,2880.8527893548135,2904.9511009121197,0.27616519663353833
sep-cmaes-ipop,6,111006,1061,1296384,1042.7758102416992,,6475.5619557628652,3171.0387013929817,0.28723223793905889
sep-cmaes-ipop,6,111006,1073,1320960,1042.7758102416992,,14401.995901984381,2415.7625624287607,0.28478029497155866
sep-cmaes-ipop,6,111006,1086,1347584,1042.7758102416992,,31256.653403212706,3264.80329587499,0.26820463896189434
sep-cmaes-ipop,6,111006,1098,1372160,1042.7758102416992,,61942.53817557088,4622.3005765040371,0.26307257735393108
sep-cmaes-ipop,6,111006,1111,1398784,1042.7758102416992,,169511.69204240703,4685.3570674594239,0.28929670888465425
sep-cmaes-ipop,6,111006,1123,1423360,1042.7758102416992,,316690.8470044313,6348.0602944505199,0.25398787657245736
sep-cmaes-ipop,6,111006,1135,1447936,1036.9383697509766,,543928.77687118331,10800.201735282351,0.23144970597610134
sep-cmaes-ipop,6,111006,1148,1474560,1020.0898920694987,,1407522.0551192001,6500.3946952454362,0.20416633788514249
sep-cmaes-ipop,6,111006,1160,1499136,1016.8462168375651,,2056366.1669400232,4588.4469491461341,0.10508519680580392
sep-cmaes-ipop,6,111006,1173,1525760,1012.9996910095215,,3359034.2025678726,4219.6104595593351,0.065491614410852383
sep-cmaes-ipop,6,111006,1185,1550336,1009.0540618896484,,5567950.3278665524,9204.0036337843085,0.075197107472620081
sep-cmaes-ipop,6,111006,1197,1574912,1005.4527638753256,,10450367.168893062,4462.5287481388814,0.062994532193032915
sep-cmaes-ipop,6,111006,1210,1601536,1002.0213686625162,,33112992.071685206,4444.1923987946966,0.098085969335829484
sep-cmaes-ipop,6,111006,1222,1626112,999.55312856038415,,62932702.708203256,5434.3420480840541,0.076405238568425099
sep-cmaes-ipop,6,111006,1235,1652736,996.06485875447595,,135069358.18530667,4768.2143971934829,0.063148830874115575
sep-cmaes-ipop,6,111006,1247,1677312,994.27891667683923,,233202231.33171627,5101.7161890273537,0.05217789278830421
sep-cmaes-ipop,6,111006,1259,1701888,993.30250930786133,,339630994.61725056,5264.2705839803175,0.042607777126623475
sep-cmaes-ipop,6,111006,1272,1728512,992.66061019897461,,413792969.82181054,4811.6177047792726,0.033743169748004391
sep-cmaes-ipop,6,111006,1284,1753088,991.96635437011719,,424662799.69796872,9790.090548440241,0.031185314381751452
sep-cmaes-ipop,6,111006,1297,1779712,991.95837020874023,,516779468.82597762,23573.34957854409,0.029606802407052355
sep-cmaes-ipop,6,111006,1309,1804288,991.24005254109704,,624730073.73406541,36370.804862161836,0.025891511754151629
sep-cmaes-ipop,6,111006,1321,1828864,991.20954767862952,,989079201.27061296,50496.584652278121,0.029454976845349531
sep-cmaes-ipop,6,111006,1334,1855488,991.08380889892578,,1254074422.977597,62951.017006931332,0.024526096539272423
sep-cmaes-ipop,6,111006,1346,1880064,990.87975692749023,,1820836766.5621488,66522.33113878833,0.019312556907727235
sep-cmaes-ipop,6,111006,1359,1906688,990.77582168579102,,3677900529.4618454,217389.49988966319,0.025253965934050663
sep-cmaes-ipop,6,111006,1371,1931264,990.61951446533203,,7510711402.9359722,193154.17934601087,0.02483165488561696
sep-cmaes-ipop,6,111006,1383,1955840,990.41232299804688,,14174363624.681898,297922.55832049943,0.028283412084806388
sep-cmaes-ipop,6,111006,1396,1982464,990.29835891723633,,26734839327.791061,271469.5376782291,0.024864791355505299
sep-cmaes-ipop,6,111006,1408,2007040,990.11461130777991,,52154911867.788727,189661.2289609568,0.022082609108088985
sep-cmaes-ipop,6,111006,1421,2033664,990.01830927530921,,113252244003.8261,228128.13824085851,0.022329220130730267
sep-cmaes-ipop,6,111006,1433,2058240,989.92618306477868,,209908971875.18893,351645.49475799548,0.02556467246197934
sep-cmaes-ipop,6,111006,1445,2082816,989.79575602213538,,417050884232.17456,244433.59175644966,0.022535180698674832
sep-cmaes-ipop,6,111006,1458,2109440,989.61829376220703,,852734341246.20251,259856.60631116509,0.023977396201885423
sep-cmaes-ipop,6,111006,1470,2134016,989.50530370076501,,1732469006056.4192,280838.0368258009,0.023418683723440751
sep-cmaes-ipop,6,111006,1483,2160640,989.27208073933923,,3368520669618.7534,386152.36431951029,0.022645952828854683
sep-cmaes-ipop,6,111006,1495,2185216,989.12440617879236,,6075663694003.5205,658269.88948983862,0.023067690642833153
sep-cmaes-ipop,6,111006,1508,2211840,989.08536911010742,,12264205362095.854,792489.79471771431,0.021690808104161793
sep-cmaes-ipop,6,111006,1520,2236416,988.96225738525391,,18693733258389.254,992462.56607765821,0.018740823415220431
sep-cmaes-ipop,6,111006,1532,2260992,988.87280019124353,,33266822378936.977,1316068.4854208557,0.020316261703362388
sep-cmaes-ipop,6,111006,1545,2287616,988.67822392781579,,63890339827451.852,2275003.3049998204,0.021518549003443434
sep-cmaes-ipop,6,111006,1557,2312192,988.59316507975257,,92846280022797.922,3518897.1165654887,0.018610293130202286
sep-cmaes-ipop,6,111006,1570,2338816,988.50776672363281,,144895391652165.88,4902557.8550009038,0.016451455486118507
sep-cmaes-ipop,6,111006,1582,2363392,988.42554601033532,,221512763124174.09,8540912.6466999166,0.016791034549968463
sep-cmaes-ipop,6,111006,1594,2387968,988.37081400553382,,354555717586206,11007975.689869916,0.016803673131247275
sep-cmaes-ipop,6,111006,1607,2414592,988.29818852742517,,592060765690676.25,13532953.005475014,0.01581144542694634
sep-cmaes-ipop,6,111006,1619,2439168,988.24749374389648,,865228452512409.75,24901626.220426772,0.016158733380713698
sep-cmaes-ipop,6,111006,1632,2465792,988.19394048055017,,1425453155228041.8,31792076.584155597,0.01597984435796429
sep-cmaes-ipop,6,111006,1644,2490368,988.17608769734704,,2153821785968364.5,34547909.772406742,0.015659728712616314
sep-cmaes-ipop,6,111006,1656,2514944,988.14210891723633,,3667453488286892.5,31710501.87582083,0.016557084582650625
sep-cmaes-ipop,6,111006,1669,2541568,988.08898671468103,,6891347678992332,29690809.741202373,0.016428673848874756
sep-cmaes-ipop,6,111006,1681,2566144,988.04764175415039,,13638995467765742,34250073.281905793,0.01854163760006039
sep-cmaes-ipop,6,111006,1694,2592768,988.00787353515625,,27442017566974396,30978911.845611952,0.016794164999687621
sep-cmaes-ipop,6,111006,1706,2617344,987.95974858601892,,47862584930209256,29662042.420192245,0.015805323433982242
sep-cmaes-ipop,6,111006,1718,2641920,987.93729654947913,,85352891826338080,43725803.620552994,0.016638463344782018
sep-cmaes-ipop,6,111006,1731,2668544,987.88131332397461,,1.6935778916251808e+17,34169722.813477129,0.018307572654502849
sep-cmaes-ipop,6,111006,1743,2693120,987.84409332275391,,2.9535854004907962e+17,36151788.682699852,0.015236186485249182
sep-cmaes-ipop,6,111006,1756,2719744,987.8177604675293,,5.987690274984256e+17,32136488.067004658,0.015153386814712962
sep-cmaes-ipop,6,111006,1768,2744320,987.78826014200843,,1.0567539554235183e+18,35494358.84275689,0.015076197749365011
sep-cmaes-ipop,6,111006,1780,2768896,987.76129659016931,,1.8291982897478495e+18,44169331.133322515,0.01434344847761948
sep-cmaes-ipop,6,111006,1793,2795520,987.74025472005212,,3.6746360816594007e+18,53883050.348769337,0.015343159397645894
sep-cmaes-ipop,6,111006,1805,2820096,987.71510060628259,,6.6502104317721068e+18,40430828.041114777,0.013848264252944002
sep-cmaes-ipop,6,111006,1818,2846720,987.67854309082031,,1.1920477391218553e+19,51373435.904753558,0.01370644370810936
sep-cmaes-ipop,6,111006,1830,2871296,987.66139602661133,,2.1847641837623751e+19,37428868.279874027,0.013071823540714653
sep-cmaes-ipop,6,111006,1842,2895872,987.65249760945642,,3.7250786822261228e+19,37155119.310946874,0.011918352763437948
sep-cmaes-ipop,6,111006,1855,2922496,987.63588714599609,,6.5148572961808605e+19,42249464.088709593,0.01287077318049485
sep-cmaes-ipop,6,111006,1867,2947072,987.61421457926429,,1.1273718800793516e+20,38132519.909009852,0.013250203738406244
sep-cmaes-ipop,6,111006,1880,2973696,987.61057535807288,,1.9082866482565628e+20,35326158.310052514,0.010698169837605404
sep-cmaes-ipop,6,111006,1892,2998272,987.59917831420898,,2.8548479976892704e+20,31490483.384010471,0.010734705097528642
sep-cmaes-ipop,6,111006,1904,3022848,987.59716924031579,,3.7440773041781277e+20,24178475.517374437,0.0084709977552989337
sep-cmaes-ipop,6,111006,1917,3049472,987.58417510986328,,5.6940764693222529e+20,24807979.246933531,0.0078734601661477385
sep-cmaes-ipop,6,111006,1929,3074048,987.57926813761389,,9.5671337975541688e+20,28826654.458223589,0.0086757812370086111
sep-cmaes-ipop,6,111006,1942,3100672,987.57721964518225,,1.1282514924445362e+21,28059363.613957547,0.0068496971957357671
sep-cmaes-ipop,6,111006,1954,3125248,987.57647832234704,,1.4678591771508078e+21,19646047.238706771,0.0059909362666933676
sep-cmaes-ipop,6,111006,1966,3149824,987.57590357462561,,2.2376588486728915e+21,39203565.394072689,0.0052205471418290596
sep-cmaes-ipop,6,111006,1979,3176448,987.57568105061853,,3.1840682499582025e+21,92420654.09324573,0.0053240086477911591
sep-cmaes-ipop,6,111006,1991,3201024,987.57562510172522,,4.162602464802652e+21,341581744.82011169,0.0057803744139297659
sep-cmaes-ipop,6,111006,2004,3227648,987.57562510172522,,5.7451778450251286e+21,635743148.87597811,0.0061128181999692728
sep-cmaes-ipop,6,111006,2016,3252224,987.57562510172522,,6.5635142731663325e+21,846731999.20357585,0.0052293129285825215
sep-cmaes-ipop,6,111006,2028,3276800,987.57562510172522,,7.9564286188202639e+21,1585311017.6367168,0.0054079970156690801
sep-cmaes-ipop,6,111006,2041,3303424,987.57562510172522,,8.9444859652585114e+21,2659055482.5785623,0.0047054293242942283
sep-cmaes-ipop,6,111006,2053,3328000,987.57562510172522,,9.2398593145545446e+21,6076084246.7282543,0.0048980595106991502
