arm,block,seed,stage,restart,regime,population,iterations,evaluations,bestCost,termination
ext-w2,1,120001,0,9,,0,308,19712,689.82626978556311,convergence
ext-w2,1,120001,0,10,,0,292,18688,677.71538162231445,convergence
ext-w2,1,120001,0,11,,0,312,19968,689.84040323893225,convergence
ext-w2,1,120001,0,12,,0,321,20544,700.27723948160804,convergence
ext-w2,1,120001,0,13,,0,317,20288,690.62444432576501,convergence
ext-w2,1,120001,0,14,,0,261,16704,694.9525248209635,convergence
ext-w2,1,120001,0,15,,0,316,20224,693.88245264689124,convergence
ext-w2,1,120001,0,16,,0,285,18240,693.8812154134115,convergence
ext-w2,1,120001,0,17,,0,353,22592,702.7070528666178,convergence
ext-w2,1,120001,0,18,,0,283,18112,695.50025939941406,convergence
ext-w2,1,120001,0,19,,0,265,16960,695.02972666422522,convergence
ext-w2,1,120001,0,20,,0,356,22784,694.73628489176429,convergence
ext-w2,1,120001,0,21,,0,362,23168,694.46041742960608,convergence
ext-w2,1,120001,0,22,,0,423,27072,693.875732421875,convergence
ext-w2,1,120001,0,23,,0,282,18048,690.68693669637048,convergence
ext-w2,1,120001,0,24,,0,393,25152,700.3250846862793,convergence
ext-w2,1,120001,0,25,,0,365,23360,694.97469329833984,convergence
ext-w2,1,120001,0,26,,0,435,27840,694.4979248046875,convergence
ext-w2,1,120001,0,27,,0,397,25408,682.09100087483728,convergence
ext-w2,1,120001,0,28,,0,323,20672,700.31131490071618,convergence
ext-w2,1,120001,0,29,,0,247,15808,692.07376988728845,convergence
ext-w2,1,120001,0,30,,0,312,19968,700.28596242268884,convergence
ext-w2,1,120001,0,31,,0,292,18688,706.0480740865072,convergence
ext-w2,1,120001,0,32,,0,325,20800,708.48506546020508,convergence
ext-w2,1,120001,0,33,,0,309,19776,703.53247324625647,convergence
ext-w2,1,120001,0,34,,0,261,16704,694.40331522623694,convergence
ext-w2,1,120001,0,35,,0,274,17536,688.75662612915039,convergence
ext-w2,1,120001,0,36,,0,327,20928,683.81255340576172,convergence
ext-w2,1,120001,0,37,,0,348,22272,705.92956034342444,convergence
ext-w2,1,120001,0,38,,0,536,34304,694.92696253458655,convergence
