arm,block,seed,stage,restart,regime,population,iterations,evaluations,bestCost,termination
full-fill-l64,2,119002,0,50,,0,1593,101952,974.57605743408203,convergence
full-fill-l64,2,119002,0,51,,0,1394,89216,1260.3557395935059,convergence
full-fill-l64,2,119002,0,52,,0,1615,103360,995.69166437784827,convergence
full-fill-l64,2,119002,0,53,,0,1440,92160,1320.702091217041,convergence
full-fill-l64,2,119002,0,54,,0,1278,81792,1117.2575594584148,convergence
full-fill-l64,2,119002,0,55,,0,1447,92608,1066.9556287129719,convergence
full-fill-l64,2,119002,0,56,,0,1467,93888,1159.0619773864746,convergence
full-fill-l64,2,119002,0,57,,0,1243,79552,1169.9034372965496,convergence
full-fill-l64,2,119002,0,58,,0,1486,95104,1042.5761095682781,convergence
full-fill-l64,2,119002,0,59,,0,1439,92096,1106.1671435038249,convergence
full-fill-l64,2,119002,0,60,,0,1460,93440,1034.0556259155273,convergence
full-fill-l64,2,119002,0,61,,0,1732,110848,1044.8206202189128,convergence
full-fill-l64,2,119002,0,62,,0,1671,106944,1156.8344802856445,convergence
full-ipop-l64,3,119003,0,0,large,64,1376,88064,925.20144653320312,tol_fun
full-ipop-l64,3,119003,0,1,large,128,1574,201472,1300.6025339762371,tol_fun
full-ipop-l64,3,119003,0,2,large,256,1448,370688,1194.881425221761,tol_fun
full-ipop-l64,3,119003,0,3,large,512,1743,892416,1237.4945182800293,tol_fun
full-ipop-l64,3,119003,0,4,large,1024,1330,1361920,923.05366770426429,tol_fun
full-ipop-l64,3,119003,0,5,large,2048,1711,3504128,789.79812240600586,tol_fun
full-ipop-l64,3,119003,0,6,large,4096,20,83712,1767.9211374918621,maximum_evaluations
full-r32-l64,3,119003,0,0,,0,1376,88064,925.20144653320312,convergence
full-r32-l64,3,119003,0,1,,0,1582,101248,1102.8366279602051,convergence
full-r32-l64,3,119003,0,2,,0,1270,81280,1231.3455975850422,convergence
full-r32-l64,3,119003,0,3,,0,1970,126080,1204.4387105305989,convergence
full-r32-l64,3,119003,0,4,,0,1583,101312,1218.7935066223145,convergence
full-r32-l64,3,119003,0,5,,0,1567,100288,1167.8963139851887,convergence
full-r32-l64,3,119003,0,6,,0,1582,101248,1259.1522102355957,convergence
full-r32-l64,3,119003,0,7,,0,1520,97280,1013.1201909383138,convergence
full-r32-l64,3,119003,0,8,,0,1410,90240,930.70990498860681,convergence
full-r32-l64,3,119003,0,9,,0,1372,87808,1241.9365921020508,convergence
full-r32-l64,3,119003,0,10,,0,1886,120704,1118.6404368082683,convergence
full-r32-l64,3,119003,0,11,,0,1346,86144,1244.6885579427083,convergence
full-r32-l64,3,119003,0,12,,0,1201,76864,1259.3868865966797,convergence
full-r32-l64,3,119003,0,13,,0,1373,87872,986.72048823038733,convergence
full-r32-l64,3,119003,0,14,,0,1772,113408,970.13931274414062,convergence
full-r32-l64,3,119003,0,15,,0,1384,88576,1156.4205411275227,convergence
