arm,block,seed,stage,iteration,evaluations,bestCost,populationSpread,sigma,conditionNumber,distributionExtent,restart
pol-term-may,8,130008,2,29601,1894427,657.56826782226562,,0.070776673611551072,328.38468330693928,0.0047962895803004522,34
pol-term-may,8,130008,2,29657,1898011,657.56826782226562,,0.022028420852756053,15100198.851239111,0.0012311715271742056,34
pol-term-may,8,130008,2,29713,1901595,657.56826782226562,,0.30228860081225473,1823.2497934828089,0.0868889440660819,35
pol-term-may,8,130008,2,29741,1903387,657.56826782226562,,0.59984288588226597,22137.328419335656,0.040291657290420529,35
pol-term-may,8,130008,2,29797,1906971,657.56826782226562,,0.16370905217299547,1131955.4144853309,0.002006969598013796,35
pol-term-may,8,130008,2,29853,1910555,657.56826782226562,,0.20296411705693695,198.84160263168579,0.10284468339932004,36
pol-term-may,8,130008,2,29909,1914139,657.56826782226562,,0.10790792437234133,6807.941283944524,0.0022335365003689051,36
pol-term-may,8,130008,2,29965,1917723,657.56826782226562,,0.50390185357949258,8.5139693000227741,0.52617107757674697,37
pol-term-may,8,130008,2,30021,1921307,657.56826782226562,,0.15645463767246612,11376.110730023422,0.028025867318157968,37
pol-term-may,8,130008,2,30077,1924891,657.56826782226562,,0.045769899415688743,8169263.5123549933,0.0034230334718513356,37
pol-term-may,8,130008,2,30133,1928475,657.56826782226562,,0.087056914570177016,281161413.74527204,0.005118047035961879,37
pol-term-may,8,130008,2,30189,1932059,657.56826782226562,,0.42811329215736693,149.50105741937077,0.082796903097226482,38
pol-term-may,8,130008,2,30217,1933851,657.56826782226562,,0.16474930170241295,913.11538934960777,0.006667770996694718,38
pol-term-may,8,130008,2,30273,1937435,657.56826782226562,,0.051338762105150891,219747.43411369206,0.00034744296991860387,38
pol-term-may,8,130008,2,30329,1941019,657.56826782226562,,0.13194898571557431,4868.2389768050798,0.027836639308204951,39
pol-term-may,8,130008,2,30385,1944603,657.56826782226562,,0.080493935669290473,10225.655975373991,0.0030787337211940994,39
pol-term-may,8,130008,2,30441,1948187,657.56826782226562,,0.31225709555048092,3.6558212235281262,0.35279626406603798,40
pol-term-may,8,130008,2,30497,1951771,657.56826782226562,,0.55247497119557154,9078.2057867793792,0.10353938012941503,40
pol-term-may,8,130008,2,30553,1955355,657.56826782226562,,0.28258682389888984,5968060.5670122383,0.0095489041083196627,40
pol-term-may,8,130008,2,30609,1958939,657.56826782226562,,0.3744005959150683,3.6145265817360879,0.35046558798878796,41
pol-term-may,8,130008,2,30637,1960731,657.56826782226562,,0.26471048281025017,179.82082466677579,0.065659550111618031,41
pol-term-may,8,130008,2,30693,1964315,657.56826782226562,,0.15129441607226596,3914.4787532786472,0.003067775547943239,41
pol-term-may,8,130008,2,30749,1967899,657.56826782226562,,0.097715854481540229,1219834.3331167542,0.00053704691118909261,41
pol-term-may,8,130008,2,30805,1971483,657.56826782226562,,0.5174428227440766,1206.1194970211882,0.083799936823702653,42
pol-term-may,8,130008,2,30861,1975067,657.56826782226562,,0.32540133561028395,2362491.5826386469,0.0084754368468694385,42
pol-term-may,8,130008,2,30917,1978651,657.56826782226562,,0.2982683383688387,32251075.14768615,0.0015584998231566937,42
pol-term-may,8,130008,2,30973,1982235,657.56826782226562,,0.13256534493691344,522.28775321595037,0.045139753721325518,43
pol-term-may,8,130008,2,31029,1985819,657.56826782226562,,0.0592430026525562,10404.582173908824,0.0036996635984188294,43
pol-term-may,8,130008,2,31085,1989403,657.56826782226562,,0.024408329189400332,3015884.2409599074,0.0007117175703463621,43
pol-term-may,8,130008,2,31113,1991195,657.56826782226562,,0.61462451016365338,32.661714427886679,0.33293242208081369,44
pol-term-may,8,130008,2,31169,1994779,657.56826782226562,,0.27740087811286784,345.7718243949044,0.0095695819924258921,44
pol-term-may,8,130008,2,31225,1998363,657.56826782226562,,0.16878086687726204,27926.176836466799,0.0011237841186442186,44
pol-term-may,8,130008,2,31281,2001947,657.56826782226562,,0.44934706658309553,12.312417319739961,0.53663468186061802,45
pol-term-may,8,130008,2,31337,2005531,657.56826782226562,,0.21703226203237189,2257.4348196117112,0.035493715626017767,45
pol-term-may,8,130008,2,31393,2009115,657.56826782226562,,0.10788126607891632,925500.47087345202,0.0031832710959046038,45
pol-term-may,8,130008,2,31449,2012699,657.56826782226562,,0.29076826366943231,101.89412115818601,0.17941127406733393,46
pol-term-may,8,130008,2,31505,2016283,657.56826782226562,,0.36276306025114285,104972.69102415942,0.02298078317982169,46
pol-term-may,8,130008,2,31561,2019867,657.56826782226562,,0.27142143920737644,16689340.54148826,0.0039531498963872314,46
pol-term-may,8,130008,2,31589,2021659,657.56826782226562,,0.24422110609358719,27573706.71973554,0.0020394099256639312,46
pol-term-may,8,130008,2,31645,2025243,657.56826782226562,,0.33119721597257762,1469199.4126251652,0.00017951863176901878,46
pol-term-may,8,130008,2,31701,2028827,657.56826782226562,,0.13880969321580647,640.619114011178,0.023469493347743585,47
pol-term-may,8,130008,2,31757,2032411,657.56826782226562,,0.084165298804300806,14985.144429639662,0.0014579488989381769,47
pol-term-may,8,130008,2,31813,2035995,657.56826782226562,,0.18647925531713486,356.20451452012327,0.089699124684944467,48
pol-term-may,8,130008,2,31869,2039579,657.56826782226562,,0.091916178038365243,16600.858718244082,0.0063465101966705007,48
pol-term-may,8,130008,2,31925,2043163,657.56826782226562,,0.087706790224173242,9385976.2646558415,0.003212203658419122,48
pol-term-may,8,130008,2,31981,2046747,657.56826782226562,,0.30133041477895367,584.24175929482567,0.11135495320373653,49
pol-term-may,8,130008,2,32037,2050331,657.56826782226562,,0.13945989079172605,10822.613494986546,0.0080732172841960215,49
pol-term-may,8,130008,2,32065,2052123,657.56826782226562,,0.12182924065941508,52930.335595196761,0.0031453677785649001,49
pol-term-may,8,130008,2,32121,2055707,657.56826782226562,,0.34426451785437062,12.821730491301233,0.28625883355117993,50
pol-term-may,8,130008,2,32177,2059291,657.56826782226562,,0.1168569640485802,1484.5243981895983,0.0050020098572916387,50
pol-term-may,8,130008,2,32233,2062875,657.56826782226562,,0.29255458549428243,3.0991628156546143,0.33036141373449668,51
pol-term-may,8,130008,2,32289,2066459,657.56826782226562,,0.75389732351284477,1889.9932301586427,0.12987071478834808,51
pol-term-may,8,130008,2,32345,2070043,657.56826782226562,,0.59532421727886531,420400.67431375582,0.0088231898048119484,51
pol-term-may,8,130008,2,32401,2073627,657.56826782226562,,0.24732685909868801,8883886.7809618637,0.00085672058271565974,51
pol-term-may,8,130008,2,32457,2077211,657.56826782226562,,0.26816532026557205,862.58741837020432,0.029286831681752896,52
pol-term-may,8,130008,2,32485,2079003,657.56826782226562,,0.68459863278995814,9502.8688337817948,0.035544847286558615,52
pol-term-may,8,130008,2,32541,2082587,657.56826782226562,,0.25030647485873575,6289390.8067650702,0.0037527163139709223,52
pol-term-may,8,130008,2,32597,2086171,657.56826782226562,,0.56720137002531446,10.027211871570998,0.57310963247330016,53
pol-term-may,8,130008,2,32653,2089755,657.56826782226562,,0.22366613530656818,39960.089594172248,0.052580079876009947,53
pol-term-may,8,130008,2,32709,2093339,657.56826782226562,,0.054846510327051734,2413941.6994417319,0.0027312186613421318,53
pol-term-may,8,130008,2,32765,2096923,657.56826782226562,,0.32528926872238872,133.28878535793126,0.16009369176369109,54
pol-term-may,8,130008,2,32821,2100507,657.56826782226562,,0.089883716776853195,2790.3042773681786,0.0075237286068933181,54
pol-term-may,8,130008,2,32877,2104091,657.56826782226562,,0.052955732331938989,2189216.4783709846,0.0013546229569162934,54
pol-term-may,8,130008,2,32933,2107675,657.56826782226562,,0.262200472800037,258.30727014543021,0.121168506700101,55
pol-term-may,8,130008,2,32961,2109467,657.56826782226562,,0.23335363337733178,14471.176027318183,0.07415876188088541,55
pol-term-may,8,130008,2,33017,2113051,657.56826782226562,,0.091794177622693596,6345001.4268225664,0.0065114657710938243,55
pol-term-may,8,130008,2,33073,2116635,657.56826782226562,,0.2083489160172417,15.37204584120393,0.14577872581200157,56
pol-term-may,8,130008,2,33129,2120219,657.56826782226562,,0.31528915979511024,21077.392858665535,0.030151692368012909,56
pol-term-may,8,130008,2,33185,2123803,657.56826782226562,,0.10460577637841331,720115.43545400805,0.0013446259963272073,56
pol-term-may,8,130008,2,33241,2127387,657.56826782226562,,0.22148110777709867,577.20602313833103,0.088476561402459283,57
pol-term-may,8,130008,2,33297,2130971,657.56826782226562,,0.10284588063330517,74555.755926928367,0.0093014617059783977,57
pol-term-may,8,130008,2,33353,2134555,657.56826782226562,,0.07841512927626916,144206918.94215187,0.0054530364360685759,57
pol-term-may,8,130008,2,33409,2138139,657.56826782226562,,0.21392963963159603,4417.9988146053474,0.061298989658378017,58
pol-term-may,8,130008,2,33437,2139931,657.56826782226562,,0.17482115708655516,16712.328189504395,0.012859236770187764,58
pol-term-may,8,130008,2,33493,2143515,657.56826782226562,,0.091384742435425825,13716988.142059252,0.0038460666283201932,58
pol-term-may,8,130008,2,33549,2147099,657.56826782226562,,0.26066616829180861,401.69105621735144,0.11115267571192583,59
pol-term-may,8,130008,2,33605,2150683,657.56826782226562,,0.1059100257897492,269.3078085889868,0.0032189344882558135,59
pol-term-may,8,130008,2,33661,2154267,657.56826782226562,,0.033007454844545911,40320.038702810118,0.0003594131316238964,59
pol-term-may,8,130008,2,33717,2157851,657.56826782226562,,0.3329826489394544,197.32351383833122,0.11079568829607757,60
pol-term-may,8,130008,2,33773,2161435,657.56826782226562,,0.14698420256197897,20633.931770021652,0.0116977876577562,60
pol-term-may,8,130008,2,33829,2165019,657.56826782226562,,0.11907730151692146,2092927.5889141057,0.0085364259170372346,60
pol-term-may,8,130008,2,33857,2166811,657.56826782226562,,0.098762000787031762,3287702.9643455106,0.0034122175099438761,60
pol-term-may,8,130008,2,33913,2170395,657.56826782226562,,0.29652770473193646,132.52345148049523,0.13851325513714549,61
pol-term-may,8,130008,2,33969,2173979,657.56826782226562,,0.46231752923898434,99439.831129428392,0.025585330875807388,61
pol-term-may,8,130008,2,34025,2177563,657.56826782226562,,0.2480287696807113,3986685.1247339309,0.0016789298006410626,61
pol-term-may,8,130008,2,34081,2181147,657.56826782226562,,0.30384700967978595,194.40568994321666,0.11680218924738964,62
pol-term-may,8,130008,2,34137,2184731,657.56826782226562,,0.10913402476160493,603.5248866376495,0.0036540326672568407,62
pol-term-may,8,130008,2,34193,2188315,657.56826782226562,,0.098563826336898683,3483937.1027806723,0.002040620250192633,62
pol-term-may,8,130008,2,34249,2191899,657.56826782226562,,0.37179369634458154,10.194228551886448,0.32581526789431253,63
pol-term-may,8,130008,2,34305,2195483,657.56826782226562,,0.19203460949317461,459.78472386435254,0.019152604060435813,63
pol-term-may,8,130008,2,34333,2197275,657.56826782226562,,0.089319889128222085,706.31331964703202,0.0021025693225164756,63
pol-term-may,8,130008,2,34389,2200859,657.56826782226562,,0.031609246452589772,308297.87694372208,0.00039932974623001634,63
pol-term-may,8,130008,2,34445,2204443,657.56826782226562,,0.32705089413507427,19.336228842566765,0.25843075404132526,64
pol-term-may,8,130008,2,34501,2208027,657.56826782226562,,0.16022306616010137,176127.38056694085,0.037686316920173789,64
pol-term-may,8,130008,2,34557,2211611,657.56826782226562,,0.090357237769455132,99160397.067647278,0.012834192667401219,64
pol-term-may,8,130008,2,34613,2215195,657.56826782226562,,0.22365515801215397,371.69841974985889,0.084804702874670512,65
pol-term-may,8,130008,2,34669,2218779,657.56826782226562,,0.18632303385723331,12325.41034151685,0.008513472271150159,65
pol-term-may,8,130008,2,34725,2222363,657.56826782226562,,0.13106086549175203,2083283.1213526942,0.0022525168741114607,65
pol-term-may,8,130008,2,34781,2225947,657.56826782226562,,0.18682253893876508,679.5297484161058,0.058819363515500857,66
pol-term-may,8,130008,2,34809,2227739,657.56826782226562,,0.16506197350210719,222.87203053964583,0.012519047458240852,66
pol-term-may,8,130008,2,34865,2231323,657.56826782226562,,0.034021474347808639,1054062.6769964935,0.0010716654131793339,66
pol-term-may,8,130008,2,34921,2234907,657.56826782226562,,0.21052822497839918,168.2893905054751,0.11368522396961196,67
pol-term-may,8,130008,2,34977,2238491,657.56826782226562,,0.080657793188073937,71148.389682696186,0.013411653657221665,67
pol-term-may,8,130008,2,35033,2242075,657.56826782226562,,0.034552838241234958,52959087.702832565,0.0029837595927838922,67
pol-term-may,8,130008,2,35089,2245659,657.56826782226562,,0.44188156554663127,652.88402274662985,0.043689471825955055,68
pol-term-may,8,130008,2,35145,2249243,657.56826782226562,,0.12074999254554228,10662.252110065549,0.00064904378278765628,68
pol-term-may,8,130008,2,35201,2252827,657.56826782226562,,0.39609616645669193,277.98933673225127,0.21151628560781952,69
pol-term-may,8,130008,2,35229,2254619,657.56826782226562,,0.19714573757152778,6267.4288760522804,0.048339517582386804,69
pol-term-may,8,130008,2,35285,2258203,657.56826782226562,,0.058092531026220022,2005000.4567065267,0.0026335431681425124,69
pol-term-may,8,130008,2,35341,2261787,657.56826782226562,,0.36498315293888567,9.4669187650911137,0.31468353541307237,70
pol-term-may,8,130008,2,35397,2265371,657.56826782226562,,0.13861826836379745,275.35089536702429,0.0087143038225301964,70
pol-term-may,8,130008,2,35453,2268955,657.56826782226562,,0.11812902776494862,11750.102065812172,0.001448466924468317,70
pol-term-may,8,130008,2,35509,2272539,657.56826782226562,,0.36750205117038687,13.9802376185851,0.3272032437763695,71
pol-term-may,8,130008,2,35565,2276123,657.56826782226562,,0.11119209444900786,4254.0665396350169,0.0065269376451977694,71
pol-term-may,8,130008,2,35621,2279707,657.56826782226562,,0.064068069685709841,413116.10456432414,0.00057874970075106431,71
pol-term-may,8,130008,2,35677,2283291,657.56826782226562,,0.3761803011380318,219.3378940732897,0.1306101340520926,72
pol-term-may,8,130008,2,35705,2285083,657.56826782226562,,0.19072583550198421,6847.9739221638984,0.042826368455293515,72
pol-term-may,8,130008,2,35761,2288667,657.56826782226562,,0.13077876734978899,2211571.8390440969,0.009313079899982743,72
pol-term-may,8,130008,2,35817,2292251,657.56826782226562,,0.39539226257420496,20.265017920649605,0.19296863810309095,73
pol-term-may,8,130008,2,35873,2295835,657.56826782226562,,0.43785002071139961,1721.0083987869352,0.010740138320616021,73
pol-term-may,8,130008,2,35929,2299419,657.56826782226562,,0.14099579415381175,333747.28329905367,0.00047089237159055514,73
pol-term-may,8,130008,2,35985,2303003,657.56826782226562,,0.23410195235807552,695.02962708473945,0.088214857266518315,74
pol-term-may,8,130008,2,36041,2306587,657.56826782226562,,0.12095586181659081,17023.186916355113,0.0076570185635420401,74
pol-term-may,8,130008,2,36097,2310171,657.56826782226562,,0.063777401500815206,20723902.865056824,0.0043028310921462394,74
pol-term-may,8,130008,2,36153,2313755,657.56826782226562,,0.32225300966212989,403.09806607188312,0.15551011577309634,75
pol-term-may,8,130008,2,36181,2315547,657.56826782226562,,0.23045455128674253,3787.9850927742741,0.062800137092984584,75
pol-term-may,8,130008,2,36237,2319131,657.56826782226562,,0.071855314116013924,530313.33145197202,0.0068629781512802666,75
pol-term-may,8,130008,2,36293,2322715,657.56826782226562,,0.063695764975542288,419823758.13253373,0.004699833538504246,75
pol-term-may,8,130008,2,36321,2324507,657.56826782226562,,0.13984676479411373,38865402385.691849,0.0081274018287608701,75
pol-term-may,8,130008,3,36341,2325789,657.51808675130212,,0.29269424305316027,2.9192844512705634,0.33860848695696111,0
pol-term-may,8,130008,3,36401,2329629,649.52011362711585,,0.12351260597343817,67053.314850249051,0.042369070622458906,0
pol-term-may,8,130008,3,36463,2333597,649.52011362711585,,0.086082361482381159,551296349.47493768,0.014257540235641379,0
pol-term-may,8,130008,3,36525,2337565,647.26421101888025,,0.44734820668443598,261.10488667853582,0.20522829294506073,1
pol-term-may,8,130008,3,36553,2339357,644.25619506835938,,0.70355506782943067,1575.6500233050392,0.10251944416197747,1
pol-term-may,8,130008,3,36618,2343517,638.14874013264978,,0.34027943766812324,1470088.5942449803,0.0043639673078198285,1
pol-term-may,8,130008,3,36680,2347485,638.14874013264978,,0.37922078640174378,2546.1696826050388,0.067104049184001952,2
pol-term-may,8,130008,3,36711,2349469,638.14874013264978,,0.88540985325403876,50937.170214191356,0.053175818971669273,2
pol-term-may,8,130008,3,36773,2353437,638.14874013264978,,9.8257955836588291,59352.500216056433,0.023869935901291835,2
pol-term-may,8,130008,3,36835,2357405,638.14874013264978,,0.38254494405139672,5.8232994124186481,0.31168892061778974,3
pol-term-may,8,130008,3,36897,2361373,638.14874013264978,,0.15588357972738259,107914.65428435274,0.024000073149370801,3
pol-term-may,8,130008,3,36928,2363357,638.14874013264978,,0.14560339248763354,11567192.981597917,0.013797495211833511,3
pol-term-may,8,130008,3,36990,2367325,638.14874013264978,,0.094542851415861606,2466249825.2895837,0.0033485157167780998,3
pol-term-may,8,130008,3,37052,2371293,638.14874013264978,,0.12969042716289231,23054.023278878121,0.027276224887509307,4
pol-term-may,8,130008,3,37083,2373277,638.14874013264978,,0.07049316063541719,916126.09117843595,0.007086844042764987,4
pol-term-may,8,130008,3,37145,2377245,638.14874013264978,,0.41791885659301292,139.37287960620063,0.21263710523425094,5
pol-term-may,8,130008,3,37207,2381213,638.14874013264978,,0.21200335080666047,518955.38060215494,0.027902490544817329,5
pol-term-may,8,130008,3,37269,2385181,638.14874013264978,,0.4106443184854715,12.593369468762107,0.38165495108359132,6
pol-term-may,8,130008,3,37300,2387165,638.14874013264978,,0.28897582351739282,2238.2037264625451,0.078182577669158676,6
pol-term-may,8,130008,3,37362,2391133,638.14874013264978,,0.16931129351559679,795039.65708632255,0.0066974334995397473,6
pol-term-may,8,130008,3,37424,2395101,638.14874013264978,,0.33702574839320626,456224872.96415597,0.0098850381251633923,6
pol-term-may,8,130008,3,37455,2397085,638.14874013264978,,0.30461784445918855,23.001129176696232,0.2147611819879453,7
pol-term-may,8,130008,3,37517,2401053,638.14874013264978,,0.085049380014709061,1632719.5998851424,0.026138594694265604,7
pol-term-may,8,130008,3,37579,2405021,638.14874013264978,,0.085594848838471169,461920479.19187957,0.0086852975771465352,7
pol-term-may,8,130008,3,37610,2407005,638.14874013264978,,0.09201101329227418,12043587278.640871,0.0069098756290414546,7
pol-term-may,8,130008,3,37672,2410973,638.14874013264978,,0.24343319063431762,1063.336708695756,0.050660279524658756,8
pol-term-may,8,130008,3,37734,2414941,638.14874013264978,,0.092769508675801679,29996.730299957177,0.0017992018023050499,8
pol-term-may,8,130008,3,37796,2418909,638.14874013264978,,0.067610702187478514,229081324.23620692,0.0013631394428050881,8
pol-term-may,8,130008,3,37827,2420893,638.14874013264978,,0.33097552586348383,67.861660366423536,0.17165327720256274,9
pol-term-may,8,130008,3,37889,2424861,638.14874013264978,,0.14501089560460684,7815.4775887438745,0.0035297023750103418,9
pol-term-may,8,130008,3,37951,2428829,638.14874013264978,,0.07315742542340628,6809172.1667616721,0.00068772371427831532,9
pol-term-may,8,130008,3,37982,2430813,638.14874013264978,,0.082936373303841973,37929290.839428008,0.00051449743053199909,9
pol-term-may,8,130008,3,38044,2434781,638.14874013264978,,0.25637268370535843,32775.308719719207,0.069147450523655896,10
pol-term-may,8,130008,3,38106,2438749,638.14874013264978,,1.6460405109253977,95182.272371966377,0.012722433655224142,10
pol-term-may,8,130008,3,38137,2440733,638.14874013264978,,1.0839908303326682,8158885.1876171986,0.0052209665172286059,10
pol-term-may,8,130008,3,38199,2444701,638.14874013264978,,0.24168881072041742,1939.4628392412162,0.090876047811381838,11
pol-term-may,8,130008,3,38261,2448669,638.14874013264978,,0.019108887582314941,888405.42365042539,0.0010519197769289397,11
pol-term-may,8,130008,3,38323,2452637,638.14874013264978,,0.46393404432179836,53.677652709725521,0.35880266503960795,12
pol-term-may,8,130008,3,38354,2454621,638.14874013264978,,0.37081077030546822,3739.876510923566,0.081652072486251337,12
pol-term-may,8,130008,3,38416,2458589,638.14874013264978,,0.078898678930416022,12542130.560924256,0.0072265522354762711,12
pol-term-may,8,130008,3,38478,2462557,638.14874013264978,,0.2538730871406773,6722.7100294621623,0.070408946263684102,13
pol-term-may,8,130008,3,38509,2464541,638.14874013264978,,0.20303957398167452,264498.97394582763,0.037863052671391707,13
pol-term-may,8,130008,3,38571,2468509,638.14874013264978,,0.48670071224649292,39926856.606582798,0.012259387715309232,13
pol-term-may,8,130008,3,38633,2472477,638.14874013264978,,0.52079132640703862,2452.1202721812579,0.10008706126925127,14
pol-term-may,8,130008,3,38664,2474461,638.14874013264978,,0.15789352380420063,6556.0153306026086,0.0063135445057700039,14
pol-term-may,8,130008,3,38726,2478429,638.14874013264978,,0.096082218269658085,300676.18525987241,0.00073134993855760442,14
pol-term-may,8,130008,3,38788,2482397,638.14874013264978,,0.49551994163630442,144.14805080451967,0.16327707409988595,15
pol-term-may,8,130008,3,38850,2486365,638.14874013264978,,0.51063491172428299,273430.72905398876,0.029584869110910222,15
pol-term-may,8,130008,3,38881,2488349,638.14874013264978,,0.36821097048528434,2290721.6099411501,0.0072678696890499626,15
pol-term-may,8,130008,3,38943,2492317,638.14874013264978,,0.50438277477931592,57739909.295268223,0.0025938540016673317,15
pol-term-may,8,130008,3,39005,2496285,638.14874013264978,,0.2972081139631696,2789.5482145851206,0.0264299660865219,16
pol-term-may,8,130008,3,39036,2498269,638.14874013264978,,0.28339667909586413,7183.5627416434909,0.00692986483820782,16
pol-term-may,8,130008,3,39098,2502237,638.14874013264978,,0.40542905313307998,11.26898602637465,0.3852065101507276,17
pol-term-may,8,130008,3,39160,2506205,638.14874013264978,,0.3630613721192662,15176.508677685299,0.030065308992532527,17
pol-term-may,8,130008,3,39191,2508189,638.14874013264978,,0.2077034854091806,1493979.9635453993,0.013247396993370502,17
pol-term-may,8,130008,3,39253,2512157,638.14874013264978,,0.45211943982605424,84.265792782870605,0.18424312177088298,18
pol-term-may,8,130008,3,39315,2516125,638.14874013264978,,0.63764271729384758,38548.488552079885,0.019503380161588431,18
pol-term-may,8,130008,3,39377,2520093,638.14874013264978,,0.32478506884744507,19.906534692144298,0.21763064376842478,19
pol-term-may,8,130008,3,39408,2522077,638.14874013264978,,0.42762936111938915,1344.066550579299,0.11642121364368976,19
pol-term-may,8,130008,3,39470,2526045,638.14874013264978,,0.32847917499559659,2535797.154534088,0.019104204436238902,19
pol-term-may,8,130008,3,39532,2530013,638.14874013264978,,0.45245678062858075,72.879666276749646,0.20256548511372596,20
pol-term-may,8,130008,3,39563,2531997,638.14874013264978,,0.19498286373888032,14573.78939047512,0.036561043678427822,20
pol-term-may,8,130008,3,39625,2535965,638.14874013264978,,0.064916962955364033,18055868.448793836,0.0051246436134577055,20
pol-term-may,8,130008,3,39687,2539933,638.14874013264978,,0.28419897928709242,323.26454915451717,0.1588996322876399,21
pol-term-may,8,130008,3,39749,2543901,638.14874013264978,,0.097976803232222853,9925.0448541329079,0.0019652805437332271,21
pol-term-may,8,130008,3,39780,2545885,638.14874013264978,,0.063689191671583337,1214352.9523076164,0.0006495380903465735,21
pol-term-may,8,130008,3,39842,2549853,638.14874013264978,,0.30252830760876825,47.365563039504778,0.28715687961049041,22
pol-term-may,8,130008,3,39904,2553821,638.14874013264978,,0.1900272280011176,4747.3483463472157,0.0066271150299424273,22
pol-term-may,8,130008,3,39935,2555805,638.14874013264978,,0.11045028423297462,40038.468919889179,0.0010333859137260949,22
pol-term-may,8,130008,3,39997,2559773,638.14874013264978,,0.37796849259385107,8.5239244471873619,0.34790974319505213,23
pol-term-may,8,130008,3,40059,2563741,638.14874013264978,,0.23827479540486571,14550.151628170854,0.018752302646895903,23
pol-term-may,8,130008,3,40090,2565725,638.14874013264978,,0.13850633835442433,171022.7101892395,0.0059909767134257328,23
pol-term-may,8,130008,3,40152,2569693,638.14874013264978,,0.37509831556986545,19.600530624672889,0.25777878290323203,24
pol-term-may,8,130008,3,40214,2573661,638.14874013264978,,0.51171431017587699,73977.836624326243,0.054304374967698639,24
pol-term-may,8,130008,3,40276,2577629,638.14874013264978,,1.2717356554114683,165901.36865681622,0.0067703408499539888,24
pol-term-may,8,130008,3,40307,2579613,638.14874013264978,,0.86061686338239152,11349919.300115189,0.0030583939934084267,24
pol-term-may,8,130008,3,40369,2583581,638.14874013264978,,0.35487169225630205,466.95997992789916,0.15728671053764409,25
pol-term-may,8,130008,3,40431,2587549,638.14874013264978,,2.1406143479736981,81848.83837019917,0.042478067900773381,25
pol-term-may,8,130008,3,40462,2589533,638.14874013264978,,6.2157100303082444,203457.46943524221,0.028425892124168,25
pol-term-may,8,130008,3,40524,2593501,638.14874013264978,,0.35991450367064748,12.353991814904235,0.33174915751734863,26
pol-term-may,8,130008,3,40586,2597469,638.14874013264978,,0.19231230481867037,9303.9952413773171,0.0086743303072541779,26
pol-term-may,8,130008,3,40617,2599453,638.14874013264978,,0.13347720669737789,98553.014358908928,0.0031722702664061918,26
pol-term-may,8,130008,3,40679,2603421,638.14874013264978,,0.24853866659337998,22.848900530888173,0.20101193833393502,27
pol-term-may,8,130008,3,40741,2607389,638.14874013264978,,0.20920419922687383,64848.99162831415,0.014438776058651834,27
pol-term-may,8,130008,3,40803,2611357,638.14874013264978,,0.1215646655199505,12335405.16071206,0.0041775697368722402,27
pol-term-may,8,130008,3,40834,2613341,638.14874013264978,,0.34917022364465494,9.3610482386927245,0.46284987570318192,28
pol-term-may,8,130008,3,40896,2617309,638.14874013264978,,0.11036435466646305,5752.6987108710564,0.0070413818407582896,28
pol-term-may,8,130008,3,40958,2621277,638.14874013264978,,0.036385879121378015,2265987.3980551069,0.00047522155103915968,28
pol-term-may,8,130008,3,40989,2623261,638.14874013264978,,0.46605601603447694,111.17532751468369,0.33440291190219612,29
pol-term-may,8,130008,3,41051,2627229,638.14874013264978,,0.75326754138091645,47191.283336328692,0.064766197700548936,29
pol-term-may,8,130008,3,41113,2631197,638.14874013264978,,0.46146526975056656,27828994.42443775,0.008401206333117887,29
pol-term-may,8,130008,3,41144,2633181,638.14874013264978,,0.32939818592748921,6.9524075482269874,0.34025332435310363,30
pol-term-may,8,130008,3,41206,2637149,638.14874013264978,,0.18448352460591214,12424.917565236972,0.019820572554661974,30
pol-term-may,8,130008,3,41268,2641117,638.14874013264978,,0.1038296890158435,20961094.975390386,0.0045435580716147502,30
pol-term-may,8,130008,3,41330,2645085,638.14874013264978,,0.32944146959227733,17.872968601633666,0.25104846583543744,31
pol-term-may,8,130008,3,41361,2647069,638.14874013264978,,0.31050324508506882,2100.5400451755636,0.0978628823017932,31
pol-term-may,8,130008,3,41423,2651037,638.14874013264978,,0.26839154563837908,2666496.9526531543,0.013462270571788741,31
pol-term-may,8,130008,3,41485,2655005,638.14874013264978,,0.23230454158897892,46.115871941328479,0.13575898816128418,32
pol-term-may,8,130008,3,41516,2656989,638.14874013264978,,0.47248960786820571,5097.9816685324859,0.06262154511786025,32
pol-term-may,8,130008,3,41578,2660957,638.14874013264978,,0.12950664396091366,864110.81679030077,0.001907881933858731,32
pol-term-may,8,130008,3,41640,2664925,638.14874013264978,,0.32037932330145708,277.87868559804861,0.18244626072607284,33
pol-term-may,8,130008,3,41702,2668893,638.14874013264978,,0.3384574658788424,256819.23061575834,0.020434278258638562,33
pol-term-may,8,130008,3,41733,2670877,638.14874013264978,,0.21332126045173386,20495840.193423118,0.0084793823235533514,33
pol-term-may,8,130008,3,41795,2674845,638.14874013264978,,0.33560882988688506,47.788412892457913,0.18041863560785759,34
pol-term-may,8,130008,3,41857,2678813,638.14874013264978,,0.17138080051350929,100574.13304461725,0.012298063319581705,34
pol-term-may,8,130008,3,41888,2680797,638.14874013264978,,0.087021502714880211,943257.24881071562,0.0026097345083043893,34
pol-term-may,8,130008,3,41950,2684765,638.14874013264978,,0.34984268289985115,422.04238551289387,0.077084803502464203,35
pol-term-may,8,130008,3,42012,2688733,638.14874013264978,,4.3589065458036318,34801.476498664175,0.039601435317375609,35
